Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée;
0218-B-3732-3162;;218;218;3715;Clos des Cerisiers;3;true;true;344
0220-A-4001-2051;;220;220;2051;Chalotais;3;true;true;371
0220-A-4019-2051;;220;220;4004;Foyer;4;true;true;274
0220-A-4019-2051;;220;220;4006;Pont d'Ohin;6;true;true;389
0220-A-4019-2051;;220;220;3317;Pâtis du Moulinet;8;true;true;477
0220-A-4019-2051;;220;220;2052;Lycée Ozanam;9;true;true;258
0220-B-2091-4001;;220;220;4001;Timonière;3;true;true;240
0220-B-2091-4001-4020;;220;220;4009;Pont d'Ohin;5;true;true;285
0221-A-3310-2091;;221;221;3311;Fouillard;2;true;true;474
0221-A-3310-2091;;221;221;3301;Landelles;7;true;true;430
0221-A-3310-2091;;221;221;2041;Cesson Collège;11;true;true;414
0221-A-3310-2091;;221;221;2091;Lycée Sévigné;12;true;true;261
0221-B-2091-2114;;221;221;3320;Pâtis du Moulinet;4;true;true;144
0221-B-2091-2114;;221;221;3315;Thorigné Mairie;7;true;true;277
0221-B-2091-2114;;221;221;3314;Anne de Bretagne;8;true;true;175
0221-B-2091-2114;;221;221;3309;Portail;12;true;true;255
0221-B-2091-2114;;221;221;2071;Calendrou;14;true;true;329
0221-B-2091-3309;;221;221;3323;Curien;5;true;true;114
0221-B-2091-3309;;221;221;3305;Bocage;9;true;true;253
0221-B-2091-3309;;221;221;3309;Portail;12;true;true;141
0222-A-4604-2401;;222;222;4605;Fonderies;2;true;true;296
0222-A-4604-2401;;222;222;2432;J. Sébastien Bach;7;true;true;98
0222-A-4604-2401;;222;222;2454;Renaudais;11;true;true;193
0222-A-4604-2401;;222;222;2421;Omblais;13;true;true;327
0222-B-2401-4603;;222;222;2455;Renaudais;4;true;true;167
0223-A-2451-2841;;223;223;2411;Betton Vallée;7;true;true;82
0223-A-2451-2841;;223;223;2827;Maison Blanche;8;true;true;24
0223-A-4604-2841;;223;223;4605;Fonderies;2;true;true;368
0223-B-2804-2458;;223;223;2829;Maison Blanche;2;true;true;497
0223-B-2804-2458;;223;223;2412;Betton Vallée;3;true;true;291
0223-B-2804-2458;;223;223;2414;Housset;4;true;true;245
0223-B-2804-2458;;223;223;2435;Mozart;7;true;true;150
0223-B-2804-2458;;223;223;2458;Gentilhommière;9;true;true;189
0223-B-2804-4603;;223;223;4603;Pommiers;7;true;true;24
0223-B-2804-4603-2416;;223;223;2412;Betton Vallée;3;true;true;45
0223-B-2804-4603-2416;;223;223;2416;Haye Renaud Gare;6;true;true;354
0223-B-2804-4603-2416;;223;223;2435;Mozart;7;true;true;161
0223-B-2804-4603-2416;;223;223;4610;Chopinais;10;true;true;419
0224-A-2841-4074;;224;224;3509;Métrie;2;true;true;404
0224-A-2841-4074;;224;224;3511;Courtines;4;true;true;474
0224-A-2841-4074;;224;224;4057;Sénestrais;9;true;true;149
0091-A-2719-2347;;91;91;2348;Victor Hugo;19;true;true;386
0224-A-2841-4074;;224;224;4074;Besneraie;13;true;true;413
0091-A-2719-2347;;91;91;2375;Châteliers;20;true;true;57
0224-B-4073-2841;;224;224;3502;Pierre Texier;8;true;true;137
0091-A-2719-2347;;91;91;2347;Pont-Réan;24;true;true;469
0226-A-4055-3162;;226;226;4056;Sénestrais;2;true;true;322
0091-B-2306-2337;;91;91;2336;Champ Niguel;9;true;true;48
0226-A-4073-3162;;226;226;4053;Métairie;2;true;true;273
0091-B-2306-2353;;91;91;2324;Haut Launay;4;true;true;161
0226-A-4073-3162;;226;226;3162;Centre scolaire Pacé;4;true;true;380
0091-B-2306-2710;;91;91;2306;Cicé Blossac;1;true;true;198
0226-A-4073-3162-3504;;226;226;4054;La Chapelle Centre;3;true;true;382
0091-B-2306-2710;;91;91;2305;Vert Buisson;2;true;true;400
0226-A-4507-3162;;226;226;3514;Fougerolle;12;true;true;223
0091-B-2306-2710;;91;91;2323;Rabine;3;true;true;86
0226-B-3162-4074;;226;226;3511;Courtines;4;true;true;476
0091-B-2306-2710;;91;91;2353;Victor Hugo;6;true;true;482
0226-B-3162-4074;;226;226;3512;Montgermont Mairie;5;true;true;295
0091-B-2306-2710;;91;91;2334;Pasteur;7;true;true;136
0226-B-3162-4074;;226;226;4060;Métairie;12;true;true;111
0091-B-2306-2710;;91;91;2336;Champ Niguel;9;true;true;448
0226-B-3162-4507;;226;226;4060;Métairie;3;true;true;451
0091-B-2306-2710;;91;91;2326;Doublé;11;true;true;404
0226-B-3162-4507;;226;226;4074;Besneraie;4;true;true;478
0091-B-2306-2710;;91;91;2903;Chaussairie;13;true;true;325
0226-B-3162-4507;;226;226;4503;Flume;5;true;true;493
0091-B-2306-2710;;91;91;2926;Collège Pôle Sud;18;true;true;490
0227-A-3162-3732;;227;227;3162;Centre scolaire Pacé;1;true;true;393
0091-B-2306-2710;;91;91;2725;Guyomerais;20;true;true;140
0227-A-3162-3732;;227;227;3761;Tertre;2;true;true;460
0091-B-2306-2710;;91;91;2709;Louis Texier;23;true;true;256
0227-A-3162-3732;;227;227;3712;Pont aux Moines;10;true;true;293
0091-B-2306-2926;;91;91;2306;Cicé Blossac;1;true;true;248
0227-A-3162-3732;;227;227;3723;Maison Neuve;13;true;true;177
0091-B-2306-2926;;91;91;2323;Rabine;3;true;true;278
0227-A-3162-3763;;227;227;3162;Centre scolaire Pacé;1;true;true;490
0091-B-2306-2926;;91;91;2324;Haut Launay;4;true;true;130
0227-B-3732-3162;;227;227;3715;Clos des Cerisiers;3;true;true;390
0091-B-2306-2926;;91;91;2334;Pasteur;7;true;true;144
0227-B-3732-3162;;227;227;3707;Pont aux Moines;5;true;true;480
0091-B-2306-2926;;91;91;2326;Doublé;11;true;true;269
0227-B-3732-3162;;227;227;3754;Haie de Terre;8;true;true;237
0091-B-2327-2353;;91;91;2374;Châteliers;5;true;true;251
0227-B-3732-3162;;227;227;3755;Vallée;9;true;true;275
0091-B-2327-2710;;91;91;2324;Haut Launay;4;true;true;267
0227-B-3756-3162;;227;227;3162;Centre scolaire Pacé;5;true;true;442
0091-B-2327-2710;;91;91;2334;Pasteur;7;true;true;108
0228-A-4073-1578;;228;228;3502;Pierre Texier;8;true;true;62
0091-B-2327-2710;;91;91;2709;Louis Texier;23;true;true;99
0228-B-1640-4074;;228;228;3513;Pierre Texier;6;true;true;21
0091-B-2353-2710;;91;91;2334;Pasteur;2;true;true;253
0228-B-1640-4074;;228;228;3501;Fougerolle;7;true;true;240
0228-B-1640-4074;;228;228;4057;Sénestrais;9;true;true;306
0094-A-3951-2406;;94;94;4609;Chopinais;10;true;true;331
0229-A-2365-4212;;229;229;4203;Alfred de Musset;6;true;true;368
0121-A-1052-1568;;121;N1;1052;République;1;true;true;500
0121-A-9134-1052;;121;N1;1163;Robidou;11;true;true;470
0121-B-1168-9134;;121;N1;1314;IUT;14;true;true;308
0121-B-1568-1168;;121;N1;1309;Berger;8;true;true;497
0121-B-1568-1168;;121;N1;1188;La Salle;10;true;true;249
0122-B-1563-1108;;122;N2;1108;Gayeulles;15;true;true;273
0150-A-3301-1563;;150;150ex;3307;Fouillard;7;true;true;186
0150-A-3301-1563;;150;150ex;1563;République;12;true;true;490
0150-B-1563-3301;;150;150ex;1610;Tournebride;3;true;true;83
0150-B-1563-3301;;150;150ex;2121;Longs Champs Est;4;true;true;115
0150-B-1563-3301;;150;150ex;3310;Portail;5;true;true;128
0150-B-1563-3301;;150;150ex;3304;Anne de Bretagne;9;true;true;89
0150-B-1563-3301;;150;150ex;3302;Thorigné Mairie;10;true;true;346
0151-A-2401-1606;;151;151ex;2403;Brocéliande;3;true;true;176
0151-B-1606-2401;;151;151ex;2436;Betton Rue de Rennes;4;true;true;114
0151-B-1606-2401;;151;151ex;2419;Trégor;7;true;true;474
0153-A-1167-4304;;153;153ex;4308;Village;8;true;true;238
0153-B-4267-1167;;153;153ex;4267;Ville aux Archers;1;true;true;447
0153-B-4267-1167;;153;153ex;4264;Place de la Mairie;2;true;true;258
0153-B-4267-1167;;153;153ex;4322;L'Hermitage Centre;4;true;true;163
0153-B-4322-1167;;153;153ex;1167;République;9;true;true;488
0154-A-1214-4652;;154;154ex;1540;Pont de Bretagne;2;true;true;402
0154-A-1214-4652;;154;154ex;2517;L'Autre Lieu;5;true;true;131
0154-A-1214-4652;;154;154ex;4652;Chêne Vert;9;true;true;91
0154-B-4652-1242;;154;154ex;2502;Lycée Monod;3;true;true;438
0155-A-1214-3851;;155;155ex;3864;Mordelles Mairie;5;true;true;108
0155-B-3851-1242;;155;155ex;3851;Mordelles Pâtis;1;true;true;60
0155-B-3851-1242;;155;155ex;3853;Mordelles Mairie;3;true;true;194
0156-A-1214-4201;;156;156ex;4211;Calvaire;4;true;true;419
0156-B-4201-1242;;156;156ex;4204;Avenir;4;true;true;181
0157-A-1501-2361;;157;157ex;2321;Gavrinis;4;true;true;228
0157-B-2361-1615;;157;157ex;2344;Noë;4;true;true;294
0157-B-2361-1615;;157;157ex;2307;Gavrinis;9;true;true;442
0157-B-2361-1615;;157;157ex;1615;République;12;true;true;351
0158-A-1501-2309;;158;Ker-Lannex;1501;République;1;true;true;414
0158-A-1501-2309;;158;Ker-Lannex;2315;Lande du Pont;4;true;true;466
0158-B-2319-1615;;158;Ker-Lannex;2311;Coeur de Campus;2;true;true;341
0159-B-2372-1564;;159;159ex;2372;Bruz Gare;1;true;true;46
0159-B-2372-1564;;159;159ex;2334;Pasteur;7;true;true;448
0161-A-1510-3801;;161;161ex;1465;Triangle;2;true;true;14
0161-A-1510-3801;;161;161ex;2730;Croix de Pierre;3;true;true;73
0161-A-1510-3801;;161;161ex;4360;Leuzières;7;true;true;204
0161-A-1510-3801;;161;161ex;3801;Centre de Loisirs;14;true;true;216
0161-B-3801-1450;;161;161ex;2774;Ise;9;true;true;322
0161-B-3801-1450;;161;161ex;1450;Coubertin;15;true;true;137
0161-B-3801-1510;;161;161ex;3802;Bourgbarré Mairie;3;true;true;306
0161-B-3801-1510;;161;161ex;3803;La Motte;4;true;true;84
0161-B-3801-1510;;161;161ex;4359;Leuzières;8;true;true;79
0161-B-3801-1510;;161;161ex;2774;Ise;9;true;true;347
0161-B-3801-1510;;161;161ex;2728;Centre;11;true;true;47
0161-B-3801-1510;;161;161ex;1510;Henri Fréville;14;true;true;98
0164-A-4001-1167;;164;164ex;1603;Les Préales;9;true;true;108
0164-B-1167-4001;;164;164ex;1610;Tournebride;3;true;true;427
0165-A-1519-3617;;165;165ex;3615;Parthenay Mairie;5;true;true;229
0167-A-4151-1556;;167;167ex;2039;Bordage;6;true;true;451
0167-B-1556-4151;;167;167ex;2086;Bordage;3;true;true;168
0167-B-1556-4151;;167;167ex;4159;Provence;5;true;true;465
0167-B-1556-4151;;167;167ex;4160;Saules;6;true;true;221
0167-B-1556-4151;;167;167ex;4161;Mainguère;7;true;true;86
0168-A-4507-1529;;168;168ex;4502;Gévezé Mairie;4;true;true;386
0168-B-1529-4507;;168;168ex;4503;Flume;3;true;true;181
0168-B-1529-4507;;168;168ex;4511;Prés Verts;5;true;true;59
0172-A-1534-2945;;172;172ex;2927;Parc de Loisirs;6;true;true;264
0172-B-2944-1534;;172;172ex;2926;Collège Pôle Sud;7;true;true;483
0172-B-2944-1534;;172;172ex;1534;Henri Fréville;8;true;true;128
0173-A-1511-4112;;173;173ex;4551;Saint-Armel Eglise;3;true;true;169
0173-A-1511-4112;;173;173ex;4109;Corps-Nuds Mairie;5;true;true;422
0173-B-4112-1511;;173;173ex;4103;Place de Kildare;3;true;true;125
0200-A-4001-1007;;200;200;4003;Acigné Mairie;4;true;true;290
0200-B-1033-4001;;200;200;3318;Pâtis du Moulinet;7;true;true;476
0201-A-3301-1007;;201;201;3314;Anne de Bretagne;4;true;true;116
0201-A-3301-1007;;201;201;1007;Assomption;7;true;true;7
0201-A-3301-1007-1734;;201;201;3301;Landelles;1;true;true;240
0201-A-3301-1007-1734;;201;201;3309;Portail;8;true;true;367
0201-A-3301-1007-1734;;201;201;1734;Joliot-Curie;11;true;true;298
0201-A-3301-1734;;201;201;1734;Joliot-Curie;5;true;true;57
0201-A-3305-1007;;201;201;3309;Portail;4;true;true;132
0201-A-3305-1734;;201;201;3305;Bocage;1;true;true;404
0201-B-1429-3301;;201;201;3310;Portail;4;true;true;399
0201-B-1429-3301;;201;201;3304;Anne de Bretagne;8;true;true;488
0201-B-1429-3301;;201;201;3301;Landelles;11;true;true;387
0201-B-1614-3301;;201;201;1614;Assomption;1;true;true;338
0201-B-1614-3301;;201;201;1710;Joliot-Curie - Chateaubriand;2;true;true;12
0201-B-1614-3301;;201;201;3311;Fouillard;6;true;true;338
0202-A-4604-1007;;202;202;4606;Chevaigné Mairie;3;true;true;198
0202-A-4604-1007;;202;202;2405;Betton Mairie;13;true;true;98
0202-A-4604-1007;;202;202;2406;Betton Centre;14;true;true;479
0202-A-4604-1007;;202;202;2407;Haye Renaud Gare;15;true;true;466
0202-A-4604-1007;;202;202;2409;Housset;17;true;true;204
0202-B-1614-2401;;202;202;1710;Joliot-Curie - Chateaubriand;2;true;true;19
0202-B-1614-2401;;202;202;2420;Brocéliande;13;true;true;279
0202-B-1614-4603;;202;202;1491;Saint-Laurent;3;true;true;79
0202-B-1614-4603;;202;202;2412;Betton Vallée;5;true;true;495
0202-B-1614-4603;;202;202;2414;Housset;7;true;true;491
0202-B-1614-4603;;202;202;2416;Haye Renaud Gare;9;true;true;353
0202-B-1614-4603;;202;202;2418;Betton Mairie;11;true;true;460
0202-B-1614-4603;;202;202;4601;Chevaigné Mairie;21;true;true;42
0203-B-1663-1737;;203;203;1171;Pont de Châteaudun;2;true;true;158
0203-B-1663-1737;;203;203;1151;Vitré Danton;3;true;true;120
0204-A-2844-1007;;204;204;2821;Paul-Emile Victor;8;true;true;333
0204-A-2844-1007;;204;204;2812;Forge;10;true;true;339
0204-A-2844-1007;;204;204;2813;Haut Trait;11;true;true;484
0204-A-2844-1596;;204;204;2804;Ricoquais;3;true;true;492
0204-A-2844-1596;;204;204;2821;Paul-Emile Victor;8;true;true;338
0204-A-2844-1596;;204;204;2815;La Plesse;13;true;true;234
0204-A-2844-1596;;204;204;1328;Lycée Mendès France;14;true;true;367
0204-B-1614-2844;;204;204;2816;La Plesse;5;true;true;77
0204-B-1614-2844;;204;204;2810;Paul-Emile Victor;10;true;true;58
0204-B-1614-2844;;204;204;2836;Uttenreuth;12;true;true;268
0205-B-1553-1496;;205;205;1496;The Land;2;true;true;238
0206-A-2054-1007;;206;206;2016;Taillis;8;true;true;423
0206-B-1033-2043;;206;206;2066;Cesson Mairie;10;true;true;254
0206-B-1033-2043;;206;206;2067;Cesson Piscine;11;true;true;373
0206-B-1033-2043;;206;206;2074;Mare Pavée;15;true;true;436
0206-B-1033-2068;;206;206;1033;Assomption;1;true;true;497
0206-B-1033-2068;;206;206;2019;Champs Péans;4;true;true;82
0206-B-1033-2068;;206;206;2022;Sports et Nature;8;true;true;428
0206-B-1033-2068;;206;206;2066;Cesson Mairie;10;true;true;489
0207-A-2052-1056;;207;207;2008;La Coulée;2;true;true;27
0207-A-2052-1056;;207;207;2016;Taillis;10;true;true;355
0207-B-1167-2052;;207;207;2025;Maison d'Accueil;8;true;true;460
0207-B-1167-2052;;207;207;2028;La Coulée;11;true;true;418
0208-A-2840-2808;;208;208;2840;MFR Rabinardières;1;true;true;280
0208-B-1056-2840;;208;208;1056;Gares;1;true;true;393
0208-B-2836-2840;;208;208;2836;Uttenreuth;1;true;true;144
0211-A-1608-4212;;211;211;1547;Etangs d'Apigné;2;true;true;252
0211-A-1608-4212;;211;211;4208;Grippay;4;true;true;260
0211-A-1608-4212;;211;211;4203;Alfred de Musset;6;true;true;15
0211-B-4201-1608;;211;211;4210;Alfred de Musset;3;true;true;341
0212-A-1661-4355;;212;212;2720;Louis Texier;4;true;true;16
0212-A-1661-4355;;212;212;2723;Molène;7;true;true;233
0212-B-4352-1450;;212;212;4362;Alexandre Gilois;3;true;true;146
0212-B-4352-1450;;212;212;2709;Louis Texier;7;true;true;276
0213-A-1668-3204;;213;213;3217;Levant;4;true;true;76
0213-A-1668-3204;;213;213;3807;La Basse Erable;10;true;true;265
0213-A-1668-3204;;213;213;3801;Centre de Loisirs;14;true;true;445
0213-A-1668-3204;;213;213;3811;Sept Fours;15;true;true;229
0213-A-1668-3204;;213;213;3201;Fort Joual;17;true;true;4
0213-A-1668-3204;;213;213;3204;Télégraphe;20;true;true;462
0213-A-1668-3801;;213;213;3217;Levant;4;true;true;119
0213-A-1668-3801;;213;213;3809;Bourgbarré Mairie;12;true;true;63
0213-A-1668-3801;;213;213;3801;Centre de Loisirs;14;true;true;377
0213-B-3811-1450;;213;213;3201;Fort Joual;3;true;true;348
0213-B-3811-1450;;213;213;3260;Ormes Blanches;7;true;true;288
0214-A-2052-1065;;214;214;3015;Breillou;12;true;true;35
0214-B-1077-2052;;214;214;1066;Monnet;2;true;true;194
0214-B-1077-2052;;214;214;1067;Bourgueil;3;true;true;325
0214-B-1077-2052;;214;214;1069;Ronceray;5;true;true;270
0214-B-1077-2052;;214;214;2035;Forum;9;true;true;51
0214-B-1077-2052;;214;214;2064;Peupliers;14;true;true;465
0214-B-2065-2052;;214;214;2065;Cesson Gare;1;true;true;114
0216-A-2088-1007;;216;216;2049;Les Lacs;8;true;true;154
0216-A-2088-1007;;216;216;2043;Cormier;9;true;true;287
0216-A-2088-1007;;216;216;1007;Assomption;12;true;true;352
0216-B-1033-2088;;216;216;2031;Grand Domaine;11;true;true;256
0217-A-2048-1007;;217;217;2015;Hublais;12;true;true;254
0217-A-2048-1007;;217;217;1007;Assomption;17;true;true;433
0217-B-1033-2043;;217;217;2019;Champs Péans;4;true;true;266
0217-B-1033-2043;;217;217;2021;Hublais;6;true;true;239
0217-B-1033-2043;;217;217;2022;Sports et Nature;8;true;true;35
0217-B-1033-2043;;217;217;2067;Cesson Piscine;11;true;true;433
0217-B-1033-2043;;217;217;2007;Bourgchevreuil;12;true;true;81
0217-B-1033-2043;;217;217;2008;La Coulée;13;true;true;11
0217-B-1033-2043;;217;217;2009;Fontenelle;14;true;true;73
0217-B-1033-2043;;217;217;2043;Cormier;17;true;true;240
0218-A-3162-3732;;218;218;3714;Saint-Gilles Centre;4;true;true;52
0218-A-3162-3732;;218;218;3723;Maison Neuve;6;true;true;277
0218-B-3715-3162;;218;218;3715;Clos des Cerisiers;1;true;true;302
0218-B-3715-3162;;218;218;3707;Pont aux Moines;3;true;true;375
0218-B-3715-3162;;218;218;3708;Vigne;4;true;true;61
0220-A-4001-2051;;220;220;2052;Lycée Ozanam;2;true;true;120
0220-A-4019-2051;;220;220;4003;Acigné Mairie;3;true;true;86
0220-B-2091-4001;;220;220;2091;Lycée Sévigné;1;true;true;457
0220-B-2091-4001-4020;;220;220;4012;Acigné Mairie;8;true;true;133
0220-B-2091-4001-4020;;220;220;4020;Botrel;10;true;true;85
0221-A-2115-2091;;221;221;2072;Calendrou;2;true;true;314
0221-A-2115-2091;;221;221;3311;Fouillard;5;true;true;256
0221-A-2115-2091;;221;221;3312;Juteauderies;6;true;true;105
0221-A-2115-2091;;221;221;3304;Anne de Bretagne;8;true;true;458
0221-A-3310-2091;;221;221;3302;Thorigné Mairie;6;true;true;481
0221-A-3310-2091;;221;221;2052;Lycée Ozanam;10;true;true;326
0221-B-2091-2114;;221;221;3306;Juteauderies;10;true;true;39
0221-B-2091-3309;;221;221;2091;Lycée Sévigné;1;true;true;484
0221-B-2091-3309;;221;221;3320;Pâtis du Moulinet;4;true;true;100
0222-A-4604-2401;;222;222;4609;Chopinais;5;true;true;264
0222-A-4604-2401;;222;222;2418;Betton Mairie;10;true;true;210
0222-B-2401-4603;;222;222;2457;Pont Brand;3;true;true;257
0222-B-2401-4603;;222;222;4608;Chevaigné Gare;11;true;true;232
0222-B-2401-4603;;222;222;4601;Chevaigné Mairie;12;true;true;298
0222-B-2401-4603;;222;222;4603;Pommiers;14;true;true;43
0223-A-2451-2841;;223;223;2432;J. Sébastien Bach;2;true;true;393
0223-A-2451-2841;;223;223;2431;Mozart;3;true;true;295
0223-A-2451-2841;;223;223;2409;Housset;6;true;true;300
0223-A-2451-2841;;223;223;2841;Jean-Paul II;9;true;true;143
0223-A-4604-2841;;223;223;4604;Pommiers;1;true;true;283
0223-A-4604-2841;;223;223;2841;Jean-Paul II;7;true;true;31
0223-B-2804-2458;;223;223;2434;J. Sébastien Bach;8;true;true;388
0223-B-2804-4603;;223;223;2403;Brocéliande;2;true;true;418
0223-B-2804-4603;;223;223;4608;Chevaigné Gare;4;true;true;10
0223-B-2804-4603-2416;;223;223;2829;Maison Blanche;2;true;true;129
0223-B-2804-4603-2416;;223;223;2414;Housset;4;true;true;422
0223-B-2804-4603-2416;;223;223;4603;Pommiers;14;true;true;473
0224-A-2841-4074;;224;224;3510;Belle Epine;3;true;true;134
0224-A-2841-4074;;224;224;3513;Pierre Texier;6;true;true;359
0224-B-4073-2841;;224;224;4056;Sénestrais;5;true;true;433
0224-B-4073-2841;;224;224;3504;Courtines;10;true;true;112
0224-B-4073-2841;;224;224;3506;Décoparc;12;true;true;135
0224-B-4073-2841;;224;224;2841;Jean-Paul II;13;true;true;410
0225-A-2841-3125;;225;225;2841;Jean-Paul II;1;true;true;298
0225-A-2841-3125;;225;225;3175;Pacé Cimetière;2;true;true;39
0225-A-2841-3125;;225;225;3173;Teillais;3;true;true;125
0225-A-2841-3125;;225;225;3125;Pâtis Roussel;8;true;true;334
0225-B-3125-2841;;225;225;3174;Teillais;6;true;true;259
0225-B-3125-2841;;225;225;2841;Jean-Paul II;8;true;true;460
0226-A-3502-3162;;226;226;3162;Centre scolaire Pacé;5;true;true;434
0226-A-4055-3162;;226;226;3514;Fougerolle;4;true;true;454
0226-A-4073-3162;;226;226;4073;Besneraie;1;true;true;480
0226-A-4073-3162-3504;;226;226;3504;Courtines;4;true;true;119
0226-A-4507-3162;;226;226;4510;Prés Verts;3;true;true;242
0226-A-4507-3162;;226;226;4053;Métairie;7;true;true;480
0226-A-4507-3162;;226;226;3503;Montgermont Mairie;14;true;true;482
0226-A-4507-3162;;226;226;3505;Belle Epine;16;true;true;7
0226-B-3162-4074;;226;226;3162;Centre scolaire Pacé;1;true;true;184
0226-B-3162-4074;;226;226;3510;Belle Epine;3;true;true;91
0226-B-3162-4074;;226;226;4057;Sénestrais;9;true;true;435
0226-B-3162-4507;;226;226;4059;La Chapelle Centre;2;true;true;452
0227-A-3162-3732;;227;227;3711;Vigne;9;true;true;363
0227-A-3162-3732;;227;227;3714;Saint-Gilles Centre;11;true;true;193
0227-A-3162-3763;;227;227;3763;Lion d'Or;5;true;true;160
0227-B-3732-3162;;227;227;3705;Saint-Gilles Centre;4;true;true;198
0227-B-3732-3162;;227;227;3708;Vigne;6;true;true;245
0227-B-3732-3162;;227;227;3758;Tertre;13;true;true;252
0227-B-3732-3162;;227;227;3162;Centre scolaire Pacé;14;true;true;46
0227-B-3756-3162;;227;227;3757;Vezin Centre;2;true;true;185
0228-A-4073-1578;;228;228;4056;Sénestrais;5;true;true;376
0228-A-4073-1578;;228;228;3504;Courtines;10;true;true;22
0228-B-1640-4074;;228;228;4074;Besneraie;13;true;true;418
0229-A-2365-4212;;229;229;4209;Avenir;5;true;true;482
0001-A-2126-1024;;1;C1;1001;Longs Champs;4;true;true;357
0001-A-2126-1024;;1;C1;1015;Champ Jacquet;17;true;true;427
0001-A-2126-3028;;1;C1;1002;Bouzat;5;true;true;41
0001-A-2126-3028;;1;C1;1005;Mirabeau;8;true;true;471
0001-A-2126-3028;;1;C1;1014;Sainte-Anne;16;true;true;470
0001-A-2126-3028;;1;C1;1024;République;18;true;true;410
0001-A-2126-3028;;1;C1;3038;Chantepie Eglise;33;true;true;496
